char,movie,mbti,votes
Midori Kobayashi,Norwegian Wood (2010),ENFP,43 Pdb Votes
Sara Thomas,Serendipity (2001),ENFP,157 Pdb Votes
Gidget,The Secret Life of Pets (2016),ENFP,53 Pdb Votes
General Sweet Mayhem,The Lego Movie (Franchise),ENFP,125 Pdb Votes
Xenophilius Lovegood,Harry Potter / Wizarding World Films,ENFP,57 Pdb Votes
Nearly Headless Nick,Harry Potter / Wizarding World Films,ENFP,21 Pdb Votes
Emily Wotton,Dorian Gray (2009),ENFP,68 Pdb Votes
Scarlett Marlowe,"As Above, So Below (2014)",ENFP,18 Pdb Votes
Kenny Potter,A Single Man (2009),ENFP,29 Pdb Votes
Maddy Bowen,Blood Diamond (2006),ENFP,6 Pdb Votes
Charley Butts,Escape from Alcatraz (1979),XXXX,16 Pdb Votes
Norman,Yes Man (2008),ENFP,67 Pdb Votes
Allison,Yes Man (2008),ENFP,5 Pdb Votes
Baiano,Elite Squad (2007),ENFP,30 Pdb Votes
Robert Kincaid,The Bridges of Madison County (1995),ENFP,0
Catwoman,Catwoman (2004),ENFP,82 Pdb Votes
Richmond Valentine,Kingsman (Franchise),ENFP,77 Pdb Votes
Renée Dwyer (née Higginbotham),Twilight (Franchise),ENFP,68 Pdb Votes
Pedro Tercero García,The House of the Spirits (1993),XXXX,2 Pdb Votes
Ellen Olenska,The Age of Innocence (1993),ENFP,39 Pdb Votes
Vickie Miner,Reality Bites (1994),ENFP,18 Pdb Votes
Lelaina Pierce,Reality Bites (1994),ENFP,65 Pdb Votes
Christine Penmark,The Bad Seed (1956),ENFP,3 Pdb Votes
Matt Garetty,Chronicle (2012),ENFP,65 Pdb Votes
Elliot Richards,Bedazzled (2000),ENFP,33 Pdb Votes
Lucille Robinson,Meet the Robinsons (2007),ENFP,32 Pdb Votes
Bud Robinson,Meet the Robinsons (2007),ENFP,37 Pdb Votes
Susan Hartunian,Alpha Dog (2006),ENFP,10 Pdb Votes
Nash,Inception (2010),ENFP,18 Pdb Votes
Ducky,The Land Before Time (1988),ENFP,88 Pdb Votes
Tiger,An American Tail (1986),ENFP,10 Pdb Votes
Fievel Mousekewitz,An American Tail (1986),ENFP,16 Pdb Votes
Sally Watson,Bumblebee (2018),XXXX,7 Pdb Votes
Memo,Bumblebee (2018),ENFP,19 Pdb Votes
Alexis Zorba,Zorba the Greek (1964),ENFP,39 Pdb Votes
Dick Ritchie,True Romance (1993),ENFP,9 Pdb Votes
Grandpa Vanderhoff,You Can't Take it With You (1938),XXXX,4 Pdb Votes
Scott Mary,Day of Anger (i Giorni dell'ira; 1967),ENFP,2 Pdb Votes
Abdul,Victoria & Abdul (2017),ENFP,12 Pdb Votes
Hogarth Hughes,The Iron Giant (1999),ENFP,107 Pdb Votes
Benny,Kopps (2003),ENFP,1 Pdb Vote
Griffin,Men in Black,ENFP,33 Pdb Votes
Danny Butterman,The Cornetto Trilogy,ENFP,103 Pdb Votes
Mr. Brown,Reservoir Dogs (1992),ENFP,112 Pdb Votes
Wachati Princess,Ace Ventura: When Nature Calls (1995),ENFP,2 Pdb Votes
Dana Cummings,The Accountant (2016),XXXX,13 Pdb Votes
Alicia Huberman,Notorious (1946),ENFP,25 Pdb Votes
Mason Evans Sr.,Boyhood (2014),ENFP,46 Pdb Votes
Karen Underwood (Leucosia),Ready Player One (2018),ENFP,6 Pdb Votes
Anni,The Cuckoo (2002),ENFP,1 Pdb Vote
Gene,Rescue Dawn (2006),ENFP,1 Pdb Vote
War Department Colonel,Saving Private Ryan (1998),XXXX,23 Pdb Votes
Ambroży Kleks,Mister Blot's Academy (Akademia Pana Kleksa; 1983),ENFP,86 Pdb Votes
Magic Carpet,Aladdin (1992),ENFP,29 Pdb Votes
Uncle Albert,Mary Poppins (1964),ENFP,127 Pdb Votes
Bert,Mary Poppins (1964),ENFP,2 Pdb Votes
Shiyo Takaoka,The Dark Maidens (2017),ENFP,36 Pdb Votes
Lila Crane,Psycho (Franchise),ENFP,7 Pdb Votes
Larry Washington,Identity (2003),ENFP,20 Pdb Votes
Eightball,Full Metal Jacket (1987),ENFP,1 Pdb Vote
Pippo Botticella,Ginger and Fred (1986),ENFP,1 Pdb Vote
Justice Charlier,Rock of Ages (2012),ENFP,3 Pdb Votes
Spritle,Speed Racer (2008),ENFP,13 Pdb Votes
Mr. Alley,The Prestige (2006),ENFP,51 Pdb Votes
Mr. Link/Susan,Missing Link (2019),ENFP,25 Pdb Votes
Aubrey Miller,The First Time (2012),ENFP,87 Pdb Votes
Greg Focker,Meet the Parents (2000) / Little Fockers (2010),ENFP,6 Pdb Votes
Claire Keen,"Synecdoche, New York (2008)",ENFP,9 Pdb Votes
Darryl,Just Like Heaven (2005),ENFP,38 Pdb Votes
Frank,Frank (2014),ENFP,63 Pdb Votes
Estee,Mid90s (2018),ENFP,32 Pdb Votes
Anna,Mr. Nobody (2009),ENFP,27 Pdb Votes
Misa Amane,Death Note (2006),ENFP,39 Pdb Votes
Bad Ape,War for the Planet of the Apes (2017),ENFP,34 Pdb Votes
Dominic Greene,James Bond Film Series,ENFP,51 Pdb Votes
Bex Warren,Assassination Nation (2018),ENFP,58 Pdb Votes
Gordon Deitrich,V for Vendetta (2005),ENFP,15 Pdb Votes
Jane Williams,A Bronx Tale (1993),ENFP,14 Pdb Votes
Miss Reznick,Lemonade Mouth (2011),ENFP,201 Pdb Votes
Grandmother Fa,Mulan (Franchise),ENFP,22 Pdb Votes
Commisar Danilov,Enemy at the Gates (2001),ENFP,64 Pdb Votes
Juliet Hulme,Heavenly Creatures (1994),ENFP,11 Pdb Votes
Billy Kostecki,Dirty Dancing (1987),ENFP,11 Pdb Votes
Cody,The Rescuers (1977),ENFP,13 Pdb Votes
Ranjan,The Jungle Book (1967),ENFP,2 Pdb Votes
Acrisius,Clash of the Titans (1981),ENFP,30 Pdb Votes
Sharla Smith,Killer Joe (2011),ENFP,37 Pdb Votes
Betty,Betty Blue (37°2 le Matin) (1986),ENFP,16 Pdb Votes
Chas Kramer,Constantine (2005),ENFP,113 Pdb Votes
Libby,The Good Dinosaur (2015),ENFP,52 Pdb Votes
Little Creek,Spirit: Stallion of the Cimarron (2002),ENFP,15 Pdb Votes
Sam,Benny & Joon (1993),ENFP,44 Pdb Votes
Gracie Law,Big Trouble in Little China (1986),ENFP,15 Pdb Votes
Jack,Into the Woods (2014),ENFP,26 Pdb Votes
Ram Shankar Nikumbh,Like Stars on Earth (2007),ENFP,4 Pdb Votes
Valeria,Conan the Barbarian (1982),ENFP,71 Pdb Votes
Christina Mariell,Haunted (1995),ENFP,106 Pdb Votes
Zeke Baylor,High School Musical (Film Trilogy),ENFP,38 Pdb Votes
Frenchie,Grease (1978),ENFP,51 Pdb Votes
Buck Russell,Uncle Buck (1989),ENFP,272 Pdb Votes
Detroit,Sorry to Bother You (2018),ENFP,1 Pdb Vote
Rod Williams,Get Out (2017),ENFP,125 Pdb Votes
Shin Mi-Yeon,The Priests (2015),ENFP,20 Pdb Votes
Hedwig,Split (2016),ENFP,62 Pdb Votes
Elizabeth McKenna,The Guernsey Literary and Potato Peel Pie Society (2018),ENFP,6 Pdb Votes
Juliet Ashton,The Guernsey Literary and Potato Peel Pie Society (2018),ENFP,151 Pdb Votes
Mary,Another Year (2010),ENFP,44 Pdb Votes
Frances Halladay,Frances Ha (2012),ENFP,2 Pdb Votes
Jasper,Children of Men (2006),ENFP,11 Pdb Votes
Al Cody,Inside Llewyn Davis (2013),ENFP,7 Pdb Votes
Hospitaller,Kingdom of Heaven (2005),ENFP,3 Pdb Votes
Brian Shelby,Vanilla Sky (2001),ENFP,4 Pdb Votes
Paige,In the Land of Women (2007),XXXX,16 Pdb Votes
Roy,The Perfect Score (2004),XXXX,0
Brenda,The Hills Have Eyes (2006),ENFP,0
Rory Peters,Final Destination 2 (2003),ENFP,37 Pdb Votes
Ronnie Chu,Disturbia (2007),ENFP,22 Pdb Votes
Maya,21 Jump Street (2012),ENFP,20 Pdb Votes
Molly,21 Jump Street (2012),ENFP,33 Pdb Votes
Abu,Aladdin (1992),ENFP,171 Pdb Votes
Annie Davis,Game Night (2018),ENFP,71 Pdb Votes
Ana Pascal,Stranger than Fiction (2006),ENFP,42 Pdb Votes
Gigi,Gigi (1958),ENFP,11 Pdb Votes
Psycho Sam,Hunt for the Wilderpeople (2016),ENFP,19 Pdb Votes
Milo,The Adventures of Milo and Otis (1986),ENFP,21 Pdb Votes
Ethan Tremblay,Due Date (2010),ENFP,41 Pdb Votes
Jatemme Manning,Widows (2018),ENFP,1 Pdb Vote
Nick Lopez,Planes (2013),ENFP,1 Pdb Vote
El Chupacabra,Planes (2013),ENFP,9 Pdb Votes
Sparky,Planes (2013),ENFP,7 Pdb Votes
Bram Greenfeld,"Love, Simon (2018)",ENFP,75 Pdb Votes
Mark,Empire Records (1995),ENFP,41 Pdb Votes
Nora Diniro,Pump Up the Volume (1990),ENFP,7 Pdb Votes
Agatha,The Grand Budapest Hotel (2014),ENFP,143 Pdb Votes
"Dick Grayson ""Robin""",The Lego Movie (Franchise),ENFP,80 Pdb Votes
Nicolas Flamel,Fantastic Beasts,ENFP,53 Pdb Votes
Mary Brown,Paddington (2014),ENFP,100 Pdb Votes
Kent McFuller,Before I Fall (2017),ENFP,43 Pdb Votes
Louis Tully,Ghostbusters (1984),ENFP,44 Pdb Votes
Bofur,The Hobbit (Film Trilogy),ENFP,47 Pdb Votes
"Benjamin Buford ""Bubba"" Blue",Forrest Gump (1994),ENFP,197 Pdb Votes
John,Wedding Crashers (2005),ENFP,40 Pdb Votes
Hannah,The Great Dictator (1940),ENFP,18 Pdb Votes
Jefferson Smith,Mr. Smith Goes to Washington (1939),ENFP,36 Pdb Votes
Maria,West Side Story (1961),ENFP,36 Pdb Votes
Jack Will,Wonder (2017),ENFP,150 Pdb Votes
Tipo,The Emperor's New Groove (2000),ENFP,40 Pdb Votes
Fagin,Oliver & Company (1988),ENFP,20 Pdb Votes
Michael Darling,Peter Pan (1953),ENFP,60 Pdb Votes
Karen Fields “Voyd”,The Incredibles (Franchise),ENFP,120 Pdb Votes
Marcos,The Purge (Franchise),ENFP,17 Pdb Votes
Beetle/Hanzo,Kubo and the Two Strings (2016),ENFP,64 Pdb Votes
Jessica Andrews,The Karate Kid (Franchise),ENFP,12 Pdb Votes
Flora McGrath,The Piano (1993),ENFP,9 Pdb Votes
Flora,The Innocents (1961),ENFP,2 Pdb Votes
"Ernesto ""Che"" Guevara de la Serna",The Motorcycle Diaries (2004),ENFP,32 Pdb Votes
Lana Burns,The Box (2009),ENFP,1 Pdb Vote
Norma Lewis,The Box (2009),ENFP,1 Pdb Vote
Lenny Nero,Strange Days (1995),ENFP,24 Pdb Votes
Dr. Yuri Zhivago,Doctor Zhivago (1965),ENFP,26 Pdb Votes
Holly March,The Nice Guys (2016),ENFP,68 Pdb Votes
George Bailey,It's a Wonderful Life (1946),ENFP,317 Pdb Votes
Chip Potts,Beauty and the Beast (Franchise),ENFP,215 Pdb Votes
"Lawrence ""Chunk"" Cohen",The Goonies (1985),ENFP,57 Pdb Votes
Kate Wheeler,Bandits (2001),ENFP,13 Pdb Votes
Emmaline Harris,Anne of Green Gables (1985),ENFP,19 Pdb Votes
Audrey Sharma,Radio Rebel (2012),ENFP,25 Pdb Votes
B. E. N.,Treasure Planet (2002),ENFP,90 Pdb Votes
Sam,Garden State (2004),ENFP,94 Pdb Votes
Michelle Flaherty,American Pie,ENFP,130 Pdb Votes
Charlie Mackenzie,So I Married an Axe Murderer (1993),ENFP,10 Pdb Votes
Tego Leo,The Fast and the Furious (Film Franchise),ENFP,14 Pdb Votes
BB-8,Star Wars,ENFP,184 Pdb Votes
Spermwhale,The Hitchhiker's Guide to the Galaxy (2005),ENFP,11 Pdb Votes
Riggan Thomson,Birdman or (The Unexpected Virtue of Ignorance) (2014),ENFP,141 Pdb Votes
Simon Masrani,Jurassic Park / Jurassic World (Film Franchise),ENFP,37 Pdb Votes
Rocket,Sucker Punch (2011),ENFP,39 Pdb Votes
"Jeremy ""Jem"" Finch",To Kill a Mockingbird (1962),ENFP,79 Pdb Votes
Quorra,Tron (Series),ENFP,87 Pdb Votes
Aunt Cass,Big Hero 6 (2014),ENFP,355 Pdb Votes
