char,movie,mbti,votes
Schmidt,21 Jump Street (2012),ISFJ,93 Pdb Votes
Alma Beers Del Mar,Brokeback Mountain (2005),ISFJ,62 Pdb Votes
Edward Ferrars,Sense and Sensibility (1995),ISFJ,52 Pdb Votes
Nakoma,Pocahontas (1995),ISFJ,72 Pdb Votes
Joe,Mermaids (1990),ISFJ,7 Pdb Votes
"Kipland ""Kip"" Dynamite",Napoleon Dynamite (2004),ISFJ,134 Pdb Votes
Ally Harris,Before I Fall (2017),XXXX,21 Pdb Votes
Mi-do,Oldboy (2003) (올드보이),ISFJ,112 Pdb Votes
Ragetti,Pirates of the Caribbean,ISFJ,101 Pdb Votes
Joshamee Gibbs,Pirates of the Caribbean,ISFJ,177 Pdb Votes
Chance The Gardener (Chauncey Gardiner),Being There (1979),ISFJ,20 Pdb Votes
Bomb,The Angry Birds Movie (2016),ISFJ,148 Pdb Votes
Rose Maxson,Fences (2016),ISFJ,29 Pdb Votes
Phyllis Dietrichson,Double Indemnity (1944),ISFJ,50 Pdb Votes
Betty Finn,Heathers (1989),ISFJ,97 Pdb Votes
Rochelle Zimmerman,The Craft (1996),ISFJ,141 Pdb Votes
Desi Collings,Gone Girl (2014),ISFJ,145 Pdb Votes
Taj Mahal Badalandabad,Van Wilder (2002),ISFJ,6 Pdb Votes
J.F. Sebastian,Blade Runner,ISFJ,66 Pdb Votes
Blanche Hudson,What Ever Happened to Baby Jane? (1962),ISFJ,27 Pdb Votes
Tracy Mills,Se7en (1995),ISFJ,136 Pdb Votes
Wendy Torrance,The Shining (1980),ISFJ,446 Pdb Votes
Magalie,Intouchables (2011),ISFJ,28 Pdb Votes
Janet Weiss,The Rocky Horror Picture Show (1975),ISFJ,75 Pdb Votes
Juba,Gladiator (2000),ISFJ,45 Pdb Votes
Paul Edgecomb,The Green Mile (1999),ISFJ,158 Pdb Votes
Rudolf good boi,Frozen (Franchise),ISFJ,173 Pdb Votes
Glenn “Shitface”,Chucky,ISFJ,108 Pdb Votes
Mae Holland,The Circle (2017),ISFJ,34 Pdb Votes
"King Arthur ""Wart"" Pendragon",The Sword in the Stone (1963),ISFJ,77 Pdb Votes
Eduardo Saverin,The Social Network (2010),ISFJ,361 Pdb Votes
Sarah Hawkins,Treasure Planet (2002),ISFJ,79 Pdb Votes
Ilsa Lund,Casablanca (1942),ISFJ,77 Pdb Votes
Vanessa Kensington,Austin Powers,ISFJ,35 Pdb Votes
Mon Mothma,Star Wars,ISFJ,166 Pdb Votes
"Thomas ""Tommy"" MacKenzie",Trainspotting (1996),ISFJ,99 Pdb Votes
Merkin Muffley,Dr. Strangelove (1964),ISFJ,64 Pdb Votes
Caleb Smith,Ex Machina (2014),ISFJ,160 Pdb Votes
Blondie,Sucker Punch (2011),ISFJ,14 Pdb Votes
Bo-Peep,Toy Story (Franchise),ISFJ,321 Pdb Votes
Rex,Toy Story (Franchise),ISFJ,309 Pdb Votes
Crystal Wyatt,Danielle Steel's Star (1993),XXXX,1 Pdb Vote
Billy Chapel,For Love of the Game (1999),XXXX,1 Pdb Vote
Elvira,Reflexões de um Liquidificador (2010),ISTJ,5 Pdb Votes
Daphne Robin,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),ISFJ,4 Pdb Votes
Dr. John Watson,Enola Holmes (2020),ISFJ,6 Pdb Votes
Mudo,Matando cabos (2004),ISFJ,2 Pdb Votes
Ella,Five Nights at Freddy's (Movie),XXXX,1 Pdb Vote
Queen of Atlantis,Atlantis: The Lost Empire (2001),XXXX,3 Pdb Votes
Ethan Bishop,Assault on Precinct 13 (1976),ISFJ,7 Pdb Votes
Ellie,Road House (2024),ISFJ,13 Pdb Votes
Bonnie Waitzkin,Searching for Bobby Fischer (1993),ISFJ,2 Pdb Votes
King Little,Gulliver's Travels (1939),ISFJ,4 Pdb Votes
Monkey,Stalker (1979) (Сталкер),XXXX,1 Pdb Vote
Guillermo,The Orphanage,ISTJ,3 Pdb Votes
Nurse McTavish,Braindead/Dead Alive (1992),XXXX,1 Pdb Vote
Devin Overstreet,Mac And Devin Go To High School,ISFJ,12 Pdb Votes
Num,The Siam Renaissance (2004),ISFJ,3 Pdb Votes
Checker,The Big Lebowski (1998),XXXX,1 Pdb Vote
Pancake Waitress,The Big Lebowski (1998),XXXX,1 Pdb Vote
Quintana's Partner,The Big Lebowski (1998),XXXX,1 Pdb Vote
Francis Donnelly,The Big Lebowski (1998),XXXX,1 Pdb Vote
Montse,Shrew's Nest (2014),ISFJ,2 Pdb Votes
Alicia Restrepo,Colombiana (2011),ISFJ,8 Pdb Votes
Danny Delanay,Colombiana (2011),ISFJ,8 Pdb Votes
Rusty Duritz (Young),The Kid (2000),ISFJ,1 Pdb Vote
Sir Ralph Skelton,The Wicked Lady (1945),XXXX,5 Pdb Votes
Olgaren,The Last Voyage of the Demeter,ISFJ,12 Pdb Votes
Fabio Restrepo,Colombiana (2011),ISFJ,8 Pdb Votes
Don Mimi Miceli,Massacre Mafia Style (1974),ISFJ,4 Pdb Votes
Abhimanyu,Meri pyraari bindu,XXXX,1 Pdb Vote
Karen Wright,The Children's Hour (1961),XXXX,1 Pdb Vote
Zoe,TCU/Winnie-the-Pooh: Blood and Honey (Franchise),ISFJ,2 Pdb Votes
Princess Isabella,Barbie: Princess Charm School,ISFJ,2 Pdb Votes
Wick Birnam,The Lost Weekend (1945),ISFJ,5 Pdb Votes
Mrs. Nassrine,Persepolis (2007),ISFJ,2 Pdb Votes
Lisa,The Blackening (2022),ISFJ,10 Pdb Votes
Chris Reese,School Ties (1992),ISFJ,6 Pdb Votes
Rumi Sayama,Liverleaf (2018),ISFJ,17 Pdb Votes
Paul Armstrong,Just Cause (1995),ISFJ,2 Pdb Votes
Sickly Mom,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
Nurse,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
Louise,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
Alfred Ashford,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
Richard Aiken,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
Eugenia Parrado,La Sociedad de la Nieve (Society of the Snow),XXXX,5 Pdb Votes
Zhuang Zhengzhi 庄正直,年会不能停！ Johnny Keep Walking!,XXXX,1 Pdb Vote
Ma Jie 马杰,年会不能停！ Johnny Keep Walking!,ISFJ,10 Pdb Votes
Julia Vasquez,The Pope's Exorcist (2023),XXXX,1 Pdb Vote
Daniel Maspons,La Sociedad de la Nieve (Society of the Snow),ISFJ,3 Pdb Votes
Kevin,Coherence,XXXX,1 Pdb Vote
Sleep,Orion and the Dark (2024),ISFJ,12 Pdb Votes
"Marco ""Rodem""",Usogui ( Live Action ),ISFJ,2 Pdb Votes
Kiyo (Toshihide's Grandma),How to Find Happiness (2022),ESFP,1 Pdb Vote
Renata,Skate Kitchen (2018),ISFJ,10 Pdb Votes
Ally,Our Drawings (Calobi Productions),INFJ,1 Pdb Vote
Sawai Makoto,Eureka (2000),ISFJ,2 Pdb Votes
Rosemary Woodhouse,Rosemary's Baby (2014),ISFP,2 Pdb Votes
Father Richard Smythe,The End of the Affair (1999),ISFJ,2 Pdb Votes
Mrs. Heron,Mean Girls (2024),ISFJ,3 Pdb Votes
Char,Sillypology fandom,XXXX,9 Pdb Votes
C2,Robots,XXXX,1 Pdb Vote
Luce,Come un gatto in tangenziale,XXXX,1 Pdb Vote
Eren,"Aşk, Büyü vs.",XXXX,1 Pdb Vote
Cornelius,Dawn of the Planet of the Apes,ISFJ,11 Pdb Votes
Rachel ,Something From Tiffany's,XXXX,1 Pdb Vote
Snoop,Anatomy of a Fall (2023),ISFJ,9 Pdb Votes
Энон,Крестоносец,ISFJ,7 Pdb Votes
Gennady Vashchanov,Bandit Petersburg | Бандитский Петербург,XXXX,2 Pdb Votes
Egor Alexeev,Bandit Petersburg | Бандитский Петербург,INFJ,1 Pdb Vote
Preceptor,Tři Oříšky Pro Popelku (1973),XXXX,1 Pdb Vote
Garden talent,Tinker Bell (2008),XXXX,3 Pdb Votes
euelyn!!,Sillypology fandom,ISFJ,66 Pdb Votes
Sophie,The One I Love (2014),XXXX,1 Pdb Vote
Miyuki,Heavenly Forest (2006),XXXX,1 Pdb Vote
Margot Frank,A Small Light,ISFJ,8 Pdb Votes
Rawhide,The Adventures of Buckaroo Banzai,XXXX,1 Pdb Vote
Em,How to Have Sex (2023),ISFJ,5 Pdb Votes
Sam,Rebel Moon (Franchise),ISFJ,7 Pdb Votes
Mario and Luigi's grandfather,The Super Mario Bros. Movie (2023),ISFJ,6 Pdb Votes
Lil,Perfect Mothers,XXXX,1 Pdb Vote
Henry,Crossroads (2002),XXXX,1 Pdb Vote
Alfred Pennyworth,Merry Little Batman (2023),ISFJ,2 Pdb Votes
Mrs. Gulabova (The English teacher),Dyad (2023),ISFJ,2 Pdb Votes
Lorraine,American Fiction,XXXX,1 Pdb Vote
Bob Walker,The Big Kahuna,XXXX,1 Pdb Vote
Kal-El/Clark Kent “Superman” ,Superman (2025),ISFJ,2 Pdb Votes
Ghazala Meer,Haider (2014),ISFJ,2 Pdb Votes
Theo,Good Grief (2023),XXXX,1 Pdb Vote
Magenta Battaglia “Lei”,Lei è Speciale,ISFJ,12 Pdb Votes
Tamama,Cartoon Movie (Series),ISFJ,2 Pdb Votes
Sayu Ogiwara,Vacanze Estive (La Serie),ISFJ,12 Pdb Votes
Whobris,How The Grinch Stole Christmas (2000),ISFJ,8 Pdb Votes
Miyuki Shindo,Hiraite,ISFJ,7 Pdb Votes
Sir Lionel,The Quest For Camelot (1998),ISFJ,6 Pdb Votes
Dona Raimunda,Ai que vida!,XXXX,1 Pdb Vote
Rosa,Ai que vida!,XXXX,1 Pdb Vote
Charleni,Ai que vida!,XXXX,1 Pdb Vote
Anna,Uwierz w Mikołaja (2023),ISFJ,5 Pdb Votes
Tom Gulliver,Gulliver's Travels (TV Mini Series 1996),XXXX,1 Pdb Vote
Mary Gulliver,Gulliver's Travels (TV Mini Series 1996),XXXX,2 Pdb Votes
Betelgeuse’s Wife,Beetlejuice (1988),XXXX,1 Pdb Vote
Max McCandles,Poor Things (2023),ISFJ,1 Pdb Vote
Varinia,The Book of Clarence (2024),XXXX,2 Pdb Votes
Leech woman,Puppet Master,XXXX,4 Pdb Votes
Cecil McNevin,Good Burger 2,ISFJ,1 Pdb Vote
Jean-Andoche Junot,"Napoleon ""Kitbag"" (2023)",XXXX,29 Pdb Votes
Anne-Marie McCoy,Candyman (1992),XXXX,2 Pdb Votes
Wovey,The Ballad of Songbirds and Snakes (2023),ISFJ,12 Pdb Votes
Dr. Hardy Woodrup,The Holdovers,ISFJ,3 Pdb Votes
Ye-Joon Park,The Holdovers,ISFJ,8 Pdb Votes
Asiye,Yaratılan,ISFJ,1 Pdb Vote
Scumbug,Teenage Mutant Ninja Turtles: Mutant Mayhem,ISFJ,1 Pdb Vote
Beth Gallagher,Fatal Attraction (1987),XXXX,1 Pdb Vote
Nazanin,Trapped 2013 (Darband),XXXX,1 Pdb Vote
Sally,Littlest Pet Shop: Forever,XXXX,1 Pdb Vote
Luke Dove,The reflecting skin (1990 film),XXXX,1 Pdb Vote
Gina Jefferson,The Adventures of Elmo in Grouchland,XXXX,4 Pdb Votes
Maria,The Adventures of Elmo in Grouchland,XXXX,29 Pdb Votes
Marcus,The Killer (2023),ISFJ,1 Pdb Vote
Hanka Borynowa,Chłopi (2023),ISFJ,1 Pdb Vote
Mrs. Barnes,Tex (1982),XXXX,1 Pdb Vote
Mrs Grundy,Archie (1964 film),XXXX,1 Pdb Vote
Fred Andrews,Archie (1964 film),XXXX,1 Pdb Vote
Betty Cooper,Archie (1964 film),XXXX,1 Pdb Vote
Betty Cooper,Archie: To Riverdale and back again (1990 movie),XXXX,2 Pdb Votes
Norma,Pet sametary: Bloodline,INFJ,1 Pdb Vote
Taylor Bloom,"Love, Classified",XXXX,4 Pdb Votes
Thomas Rogers,And then there were none (1945 film),XXXX,8 Pdb Votes
Ben Franklin,Quiz Lady (2023),ISFJ,2 Pdb Votes
Denise,Jules (2023),XXXX,1 Pdb Vote
Fatima,You People (2023),ISFJ,5 Pdb Votes
Miklósi Attila,Aranyélet / Golden Life,XXXX,1 Pdb Vote
Basil,A Clockwork Orange (1971),XXXX,3 Pdb Votes
Dr. Max Sporum,The Good Fairy (1935),XXXX,14 Pdb Votes
Giulia,Nuovo Olimpo (2023),ISFJ,4 Pdb Votes
Helga Dahl,Titanic (1997),ISFJ,5 Pdb Votes
Lisbeth Searcy,Old Yeller (1957),ISFJ,2 Pdb Votes
Katie Coates,Old Yeller (1957),ISFJ,1 Pdb Vote
Ernst,Swiss Family Robinson (1960),ISFJ,2 Pdb Votes
Cordelia Bradley Biddle,The Happiest Millionaire (1967),XXXX,2 Pdb Votes
Betsy Carlisle,The Absent-Minded Professor (1961),ISFJ,3 Pdb Votes
Sara Matthews,The Roommate (2011),XXXX,2 Pdb Votes
Vasiliev/Васильев,Scarecrow (Чучело),XXXX,1 Pdb Vote
Istvan,Marona's Fantastic Tale (2019),ISFJ,16 Pdb Votes
Jeanie,The House on Sorority Row,XXXX,3 Pdb Votes
Mui,Shaolin soccer,ISFJ,2 Pdb Votes
Old Crone,Monty Python and the Holy Grail (1975),ISFJ,1 Pdb Vote
Jim's mother,The Basketball Diaries (1995),ISFJ,1 Pdb Vote
Jakob von Gunten ,Institute Benjamenta (1995 film),XXXX,2 Pdb Votes
Adriana,Trade,XXXX,1 Pdb Vote
Will Grady,Reptile,INFJ,1 Pdb Vote
Force Priestess,Star Wars,XXXX,1 Pdb Vote
Matty Davis,Elevator Game (2023),XXXX,9 Pdb Votes
Ted Muntz,Out Cold,ISFJ,4 Pdb Votes
Amaya,Amaya’s OCs and Real Life Friends,ISFJ,2 Pdb Votes
Alicia,Triangle of Sadness (2022),ISFJ,1 Pdb Vote
Emily,The Curse of Bridge Hollow,ISFJ,1 Pdb Vote
Ryan,The Strangers,XXXX,2 Pdb Votes
Agnes D'Mello,Kahaani,XXXX,1 Pdb Vote
Concorde,Monty Python and the Holy Grail (1975),XXXX,1 Pdb Vote
Mr. Profesional,Los Campeones de la Lucha Libre,ESFP,2 Pdb Votes
Swetha Pandian,Jailer,XXXX,0
"Vijaya ""Viji"" Pandian",Jailer,ISFJ,0
Stephen Lee,Escape from Pretoria,XXXX,1 Pdb Vote
Mrs. Jessel,The Innocents (1961),ENFJ,1 Pdb Vote
Heather,Cherry Falls (2000),ISFJ,4 Pdb Votes
Stacy Twelfmann,Cherry Falls (2000),ISFJ,4 Pdb Votes
Gertrude Baniszewski,An American Crime (2007 film),XXXX,1 Pdb Vote
Leopold Bloom,Bloom (2003 film),XXXX,1 Pdb Vote
Amy Bates,Brimstone and Treacle (1976 film),XXXX,1 Pdb Vote
Jeff,American Gothic (1988),ISFJ,2 Pdb Votes
Woody,American Gothic (1988),ISFJ,2 Pdb Votes
Leopold Kessler,Europa (Zentropa),ISFJ,2 Pdb Votes
Yané,Star Wars,ISFJ,2 Pdb Votes
Helen Stacy,Spider-Man: Across the Spider-Verse (2023),XXXX,1 Pdb Vote
 Andrew Sullivan,Love At First Sight,ISFJ,4 Pdb Votes
Павел Владимирович Зyeв,Univer. New Dorm,ISFJ,13 Pdb Votes
Mary I of England,Lady Jane (1986),ISFJ,4 Pdb Votes
Raghu,Ulidavaru Kandanthe,ISFJ,2 Pdb Votes
Federico,Game Therapy,ISFJ,11 Pdb Votes
Ann Barbara,The Promised Land (2023),ISFJ,6 Pdb Votes
Recruit,Jun-45,ISFJ,2 Pdb Votes
Counsel,"20,000 Leagues Under The Sea",ISFJ,4 Pdb Votes
Amalia,Choose Love (Netflix),ISFJ,2 Pdb Votes
"Quincy ""Q"" Powell",Juice,ISFJ,5 Pdb Votes
Sir James Catton,Saltburn,ISFJ,41 Pdb Votes
Iris,Strange Days (1995),XXXX,1 Pdb Vote
Sheila,Monster Family,ISFJ,3 Pdb Votes
Mallory Karhut,Cars (Franchise),ISFP,2 Pdb Votes
Dr. Damage,Cars (Franchise),ISFJ,2 Pdb Votes
Madeleine,Interview with the Vampire (1994),XXXX,8 Pdb Votes
Chrissy,Sierra Burgess Is a Loser (2018),ESFJ,1 Pdb Vote
Hunter,Strays (2023),ISFJ,23 Pdb Votes
Maya,Uncle Drew,ISFJ,2 Pdb Votes
Alexa,Wet Hot American Summer,ISFJ,4 Pdb Votes
Valerie,Wet Hot American Summer,ISFJ,4 Pdb Votes
Mona,Dimsum Martabak,ISFJ,2 Pdb Votes
Gerard Gautier,The Courage to Love,INFJ,1 Pdb Vote
Angela,Forget Me Not (2009),ISFJ,4 Pdb Votes
Chrissy Murphy,Class of Nuke 'Em High (1986),ISFJ,4 Pdb Votes
Clarissa Scott,The Valley of Decision (1945),XXXX,10 Pdb Votes
Arvid,I Kina spiser de hunde,ISFJ,9 Pdb Votes
Rebecca Taylor-Faulkner,Nine Months,ISFJ,1 Pdb Vote
Non-chan / Noboru Okada,The Flavor of Green Tea over Rice,XXXX,2 Pdb Votes
Denise,La Leyenda de la Nahuala,ISFJ,8 Pdb Votes
Gu Senxiang,Cry Me a Sad River (2018),ISFJ,1 Pdb Vote
'Uneven' Steven,2:37 (2006),XXXX,2 Pdb Votes
Fritz,Hans Christian Andersen's The Little Mermaid (1975,ISFJ,2 Pdb Votes
Hendershot,Boss Baby (Franchise),ISFJ,8 Pdb Votes
Evan,Head Count (2018),ISFJ,5 Pdb Votes
Zio di Checco,Cado dalle nubi (2009),ISFJ,5 Pdb Votes
Alfredo,Cado dalle nubi (2009),ISFJ,2 Pdb Votes
Fiona,Tinker Bell (2008),ISFJ,2 Pdb Votes
Cora Simmons,Madea,ISFJ,11 Pdb Votes
Empress Jiang,封神 第一部：朝歌风云 Creation of the Gods,ISFJ,6 Pdb Votes
Father Maddox,The Exorcist: Believer (2023),XXXX,1 Pdb Vote
Lola,Lola Versus,XXXX,4 Pdb Votes
Arthur Gillman,"Ruby Gillman, Teenage Kraken (2023)",ISFJ,5 Pdb Votes
Поліна Дудка,Early Swallows | Перші Ластівки,ISFJ,3 Pdb Votes
True Zina,Ivan Vasilievich: Back to the Future,ISFJ,1 Pdb Vote
Esme Page,Harry Potter Magic Awakened,XXXX,1 Pdb Vote
Maureen,The Unlikely Pilgrimage of Harold Fry,XXXX,5 Pdb Votes
Maria,Eles Não Usam Black-tie (1981),ISFP,28 Pdb Votes
Sabino,Wish (2023),ISFJ,4 Pdb Votes
Beth Franklin,High School U.S.A.,ISFJ,1 Pdb Vote
Michael Reed,Last Night (2010),ESFJ,6 Pdb Votes
Nicholas Holland,A Haunting in Venice,ISFJ,14 Pdb Votes
Olga Seminoff,A Haunting in Venice,ISFJ,1 Pdb Vote
Svend,The Green Butchers (2003),XXXX,2 Pdb Votes
Francis Chérasse (Le Bombé),The Cabbage Soup,ISTJ,11 Pdb Votes
Ellie,Dawn of the Planet of the Apes,ISFJ,1 Pdb Vote
Olya (Оля),Love and Pigeons (Любовь и голуби),XXXX,2 Pdb Votes
Isabel,Bird Box Barcelona (2023),ISFJ,2 Pdb Votes
Dean Youngblood,Youngblood (1985),ISFJ,10 Pdb Votes
Lori Campbell ,Freddy vs Jason,ISFJ,1 Pdb Vote
"Catherine ""Kathy"" McNally",Black (2005),ISFP,2 Pdb Votes
Abie Levy,Little Annie Rooney (1925),XXXX,2 Pdb Votes
Umrao Jaan Ada/Amiran,Umrao Jaan,ISFJ,2 Pdb Votes
Hortense,"Napoleon ""Kitbag"" (2023)",XXXX,1 Pdb Vote
Mr. Dooradavic,1700s ft,ISFJ,1 Pdb Vote
Diego,Marilyn Ha Gli Occhi Neri,XXXX,33 Pdb Votes
Mitch,First Blood (1982),XXXX,3 Pdb Votes
Mother Bartlett,Way Down East (1920),XXXX,1 Pdb Vote
Sophie (The Nun II),The Conjuring,ISFJ,1 Pdb Vote
Vicente Perez,Rosario 2010,ISFJ,2 Pdb Votes
Mother Robinson,Swiss Family Robinson (1960),XXXX,1 Pdb Vote
Hotel Porter,Indiana Jones (Series),XXXX,3 Pdb Votes
Rosalind Hart,The Souvenir (2019),ISFJ,6 Pdb Votes
Captain Fritz von Tarlenheim,The Prisoner of Zenda (1937),XXXX,3 Pdb Votes
Agnes,The Great Gilly Hopkins (2015),ISFJ,2 Pdb Votes
Jonathan Ogner,Class (1983),XXXX,31 Pdb Votes
Po's Mother,Kung Fu Panda (Franchise),ISFJ,2 Pdb Votes
 Rosita Rivas,Week-End in Havana (1941),ISFJ,9 Pdb Votes
Sylwanin,Avatar (Franchise),ISFJ,1 Pdb Vote
Siddeley,Cars (Franchise),ISFJ,1 Pdb Vote
Basil Shaw,Indiana Jones (Series),ISFJ,5 Pdb Votes
Faith,Scooby Doo! Legend of the Phantosaur,ISFJ,7 Pdb Votes
Mark Thorn,The Omen (1976),ESFP,3 Pdb Votes
John Halder,Good (2008 film),XXXX,0
Ken,What Love Is (2007),INFJ,0
Lise Bouvier,An American in Paris (1951),XXXX,0
Sarafina,The Lion King (Franchise),ISFJ,0
Alik,Vacations of Petrov and Vasechkin (1984),ISFJ,0
Chris,It's Pat: The Movie (1994),ISFJ,5 Pdb Votes
Aide-de-Camp,Asteroid City,ISFJ,3 Pdb Votes
Eddy Ripple,Elemental,ISFJ,5 Pdb Votes
Alan Ripple,Elemental,ISFJ,7 Pdb Votes
Nagazi Special Forces,Extraction 2 (2023),XXXX,1 Pdb Vote
Trevor Landry,Seance,XXXX,1 Pdb Vote
Selma Davis,Apocalypse (film series),ISFJ,2 Pdb Votes
The Bird’s wife,The Lost Little Caterpillar (Litla lirfan ljóta),ISFJ,7 Pdb Votes
Debbie Edwards,The Searchers (1956),XXXX,2 Pdb Votes
Nurse Agnes,Halloween 3: Season of the Witch,ISFJ,7 Pdb Votes
Cleo,A Perfect Getaway (2009),ISFJ,2 Pdb Votes
Giorgio Mosca,Le Professeur (La prima notte di quiete),ISFJ,5 Pdb Votes
Bristol Isabel,Son of Fury: The Story of Benjamin Blake (1942),ISFJ,8 Pdb Votes
Helen ,The Spiral Staircase (1946),ISFJ,1 Pdb Vote
Nora Hargrave,Edge of the Garden (2011),XXXX,18 Pdb Votes
Shelly Borden,Asteroid City,XXXX,3 Pdb Votes
Ingrid,Uptown girls (2003),ISFJ,22 Pdb Votes
The Alien,Asteroid City,ISFJ,45 Pdb Votes
June Douglas,Asteroid City,ISFJ,1 Pdb Vote
Agent Garrick (Justin C. Garrick),Reality (2023),XXXX,6 Pdb Votes
Selminha,O Beijo no Asfalto (The Kiss),ISFJ,2 Pdb Votes
Chandhu (Kindi),Manichitrathazhu,ISFP,3 Pdb Votes
Nagavalli,Manichitrathazhu,ISFJ,10 Pdb Votes
 Professor Richard Wanley,The Woman in the Window (1944),XXXX,1 Pdb Vote
Jack Williams,Week Ends Only (1932),XXXX,7 Pdb Votes
Monty Bartlett,The Hill (1965),ISFJ,7 Pdb Votes
Daisy,Primary Colors (1998),ISFJ,2 Pdb Votes
Coma,Everybody wants some!! (2016),ISFJ,2 Pdb Votes
Brumley,Everybody wants some!! (2016),ISFJ,3 Pdb Votes
Jaya,Bride And Prejudice,ISFJ,2 Pdb Votes
Eve White,The Three Faces of Eve (1957),ISFJ,2 Pdb Votes
Wendy Banjo,The Devil's Rejects (2005),XXXX,1 Pdb Vote
Annie Rooney ,Miss Annie Rooney (1942),ESFJ,1 Pdb Vote
Captain January,Captain January (1936),XXXX,2 Pdb Votes
Henry Allen,The Flash (2023),ISFJ,2 Pdb Votes
Dhandi,Aladdin (1992),XXXX,4 Pdb Votes
Teresa Harvey,Murders in Sch,ISFJ,1 Pdb Vote
Gwen Holbrook,A Nightmare on Elm Street (2010),XXXX,5 Pdb Votes
Lord Duke,Sleeping Beauty (1959),ISFJ,4 Pdb Votes
Kamui Itō,High & Low The Worst X (Cross),ISFJ,4 Pdb Votes
Shōji Sawamura,High & Low The Worst X (Cross),ISFJ,26 Pdb Votes
 Jean Waddington,Children of Divorce (1927),XXXX,9 Pdb Votes
Kevin Farrell,Harry Potter Magic Awakened,ISFJ,2 Pdb Votes
Lutz,Brüno (2009),ISFJ,2 Pdb Votes
Campbell Alexander,My Sister's Keeper (2009),ISFJ,1 Pdb Vote
Shawn,How to Blow Up a Pipeline,ISFJ,29 Pdb Votes
Malikka,buddha: the great departure,XXXX,4 Pdb Votes
Caspia,The Little Mermaid (2023 film),ISFJ,3 Pdb Votes
Pepe,The Adventures of Lolo the Penguin (1986),XXXX,4 Pdb Votes
Form III - Soresu (Lightsaber Form),Star Wars,XXXX,5 Pdb Votes
Hendra,My Idiot Brother (2014),ISFJ,1 Pdb Vote
Officer,Birdboy: The Forgotten Children,ISFJ,9 Pdb Votes
J.D. Hanley,How to Marry a Millionaire (1953),XXXX,2 Pdb Votes
Alison Courtland,"Sleep, My Love (1948)",ISFJ,10 Pdb Votes
" Michael Patrick ""Guns"" Donovan",Donovan's Reef (1963),ISFJ,2 Pdb Votes
Stokes,The Ex-Mrs. Bradford (1936),XXXX,1 Pdb Vote
James Jordan,AIR (2023),XXXX,12 Pdb Votes
Shukichi Hirayama,Tokyo Story (Tôkyô monogatari) (1956),ISFJ,16 Pdb Votes
Abby,Days of Heaven,XXXX,2 Pdb Votes
Percy Walker,Legion (2010),XXXX,9 Pdb Votes
Jeep Hanson,Legion (2010),ISFJ,5 Pdb Votes
Knighton,Operation Fortune: Ruse de guerre (2023),XXXX,2 Pdb Votes
Sr. Angela ,"Heaven Knows, Mr. Allison (1957)",ISFJ,5 Pdb Votes
Stratosphere,Transformers: Rise of the Beasts,XXXX,49 Pdb Votes
Greta Ohlsson,Murder on the Orient Express (1974),XXXX,4 Pdb Votes
Miranda Wells,Dragonwyck (1946),ISFJ,1 Pdb Vote
Aaron Dinkins,Barbie (2023),ISFJ,1 Pdb Vote
Hotel Manager,The Dollars Trilogy,XXXX,5 Pdb Votes
 Bea Thorn,Footlight Parade (1933),XXXX,16 Pdb Votes
The Plumber,The Poor Little Rich Girl (1917),XXXX,38 Pdb Votes
Vágó Iván,Az örökség/The heritage,XXXX,29 Pdb Votes
Mary Longstreet Rankin,The Stranger (1946),XXXX,1 Pdb Vote
Allida Bederaux,Experiment Perilous (1944),ISFJ,7 Pdb Votes
"Maleva, the Romani sorceress",The Wolf Man (1941),XXXX,9 Pdb Votes
Sarah Louise Logan-Webber,The Whales of August (1987),XXXX,1 Pdb Vote
Lysistrata Vickers,The Ballad of Songbirds and Snakes (2023),ISFJ,3 Pdb Votes
Midge,Barbie (2023),ISFJ,1 Pdb Vote
Lawyer Barbie,Barbie (2023),ISFJ,2 Pdb Votes
Norm ,The Men (1950),ISFJ,7 Pdb Votes
Buttons the Clown,The Greatest Show on Earth (1952),XXXX,1 Pdb Vote
Cathy Timberlake,That Touch of Mink (1962),ISFJ,1 Pdb Vote
Virgil Adams,Alice Adams (1935),XXXX,1 Pdb Vote
Sabra Cravat,Cimarron (1931),XXXX,1 Pdb Vote
Alice More,A Man for All Seasons (1966),XXXX,1 Pdb Vote
Brigadier Gen. Norman Cota,The Longest Day (1962),ISFJ,1 Pdb Vote
Rachel Zachary ,The Unforgiven (1960),XXXX,1 Pdb Vote
Judge Walter Stern,City Hall (1996),INFJ,5 Pdb Votes
Maya Talwar,Kabhi Alvida Naa Kehna (2006),XXXX,0
Dr. John Besant,Coquette (1929),XXXX,0
Stanley Wentworth ,Coquette (1929),XXXX,0
Michael Jeffry ,Coquette (1929),XXXX,0
Princesse de Lamballe,Marie Antoinette (1938),XXXX,0
Georgie Elgin ,The Country Girl (1954),XXXX,0
Toni Day ,Now and Forever (1934),ESFJ,0
Allen Macklyn,Hands Across the Table (1935),XXXX,0
Lygia,Quo Vadis (1951),XXXX,0
