char,movie,mbti,votes
The Bitch,Postal (2007),ESTJ,11 Pdb Votes
Merrill Jennings,Rat Race (2001),ESTJ,6 Pdb Votes
Elliott Snyder,Grumpy Old Men,ESTJ,13 Pdb Votes
Max Goldman,Grumpy Old Men,ESTJ,2 Pdb Votes
The Green Car,This is 40,ESTJ,30 Pdb Votes
Augustine,8 femmes,ESTJ,116 Pdb Votes
Maya Babanikos,Shaft (2019),ESTJ,3 Pdb Votes
Raziabai,Gangubai Kathiawadi (2022),ESTJ,1 Pdb Vote
Jordan,Bodies Bodies Bodies,ESTJ,7 Pdb Votes
"Quintus Dias ""Centurion""",Centurion,ESTJ,1 Pdb Vote
Minister Neergaard,Against the Ice,ESTJ,7 Pdb Votes
Thomas Roseland,The Purge (Franchise),ESTJ,0
Yenny,Wonder Girls - The Movie,ESTJ,0
The Voice,The Belko Experiment (2016),ESTJ,0
the slug,Turning Red (2022),ESTJ,24 Pdb Votes
Sam Parrish,Jumanji (1995),ESTJ,5 Pdb Votes
Mrs. Wan,The Maid,ESTJ,3 Pdb Votes
"CR, NJ, ZW, MM, MN, JN, DG &amp; RR Clinton 🚌",STRIVE,ESTJ,6 Pdb Votes
Stephen McCaffrey,Backdraft (1991),ESTJ,5 Pdb Votes
General Tsin,Kung Fu Panda (Franchise),ESTJ,6 Pdb Votes
Wendell,Wendell and Wild,ESTJ,21 Pdb Votes
Ms. Crandell,Don't Tell Mom The Babysitter's Dead (1991),ESTJ,6 Pdb Votes
Carolyn,Don't Tell Mom The Babysitter's Dead (1991),ESTJ,6 Pdb Votes
Mrs. Sturak,Don't Tell Mom The Babysitter's Dead (1991),ESTJ,6 Pdb Votes
Sue Ellen Crandell,Don't Tell Mom The Babysitter's Dead (1991),ESTJ,6 Pdb Votes
Cornelia Bullock,My Man Godfrey (1936),ESTJ,3 Pdb Votes
Uco,The Raid 2: Berendal (2014),ESTJ,11 Pdb Votes
The Hammer,Thirteen Ghosts (2001),ESTJ,8 Pdb Votes
Dr Sonovitch,Transporter 2,ESTJ,1 Pdb Vote
Sam Ketchum,Old Henry (2021),ESTJ,15 Pdb Votes
Papa Jupiter,The Hills Have Eyes (1977),ESTJ,6 Pdb Votes
Mama,The Hills Have Eyes (1977),ESTJ,6 Pdb Votes
Fisk Brantner,Upgrade (2018),XXXX,5 Pdb Votes
Peter Cable,Klute (1971),ESTJ,2 Pdb Votes
Anne,I Want You Back (2022),ESTJ,2 Pdb Votes
Babypowder,How High (2001),ESTJ,3 Pdb Votes
District 6,Tales Of The Hunger Games (TOTHG),ESTJ,6 Pdb Votes
Bark Berjack,Tales Of The Hunger Games (TOTHG),ESTJ,1 Pdb Vote
Lisa,Greener Grass,ESTJ,5 Pdb Votes
Queen Elizabeth II,Despicable Me (Franchise),ESTJ,42 Pdb Votes
Dr.Doolittle,Dr.Doolittle (1998),XXXX,3 Pdb Votes
Marie Van Schuyler,Death on the Nile (2022),ESTJ,8 Pdb Votes
Songwriter,Under The Silver Lake,ESTJ,16 Pdb Votes
Papi,The Emperor's New Groove (2000),ESTJ,5 Pdb Votes
Hubert de Marais,Apocalypse Now (1979),ESTJ,5 Pdb Votes
De Guiche,Cyrano,ESTJ,8 Pdb Votes
W.S. Hamilton,Killers of the Flower Moon,ESTJ,14 Pdb Votes
Queen Bee,L'apetta Giulia e la Signora Vita (2003),ESTJ,2 Pdb Votes
Norman Thayer,On Golden Pond (1981),ESTJ,5 Pdb Votes
Na Ok-bun,I Can Speak,ESTJ,3 Pdb Votes
Angela Valentini,Unsane,ESTJ,9 Pdb Votes
Morgan Moonscar,Scooby-Doo on Zombie Island (1998),ESTJ,1 Pdb Vote
William Frawley,Being the Ricardos (2021),ESTJ,5 Pdb Votes
Lucille Ball,Being the Ricardos (2021),ESTJ,20 Pdb Votes
Archbishop of Canterbury,The King (2019),ESTJ,4 Pdb Votes
Dante,The Texas Chainsaw Massacre (Franchise),ESTJ,10 Pdb Votes
Yonyx,Bigbug,ESTJ,4 Pdb Votes
Gabriel Robinson,Blacklight,ESTJ,8 Pdb Votes
Buddy Ackerman,Swimming With Sharks,ESTJ,6 Pdb Votes
Jo Braddock,Uncharted (2022),ESTJ,26 Pdb Votes
Ella Hirsch,In Her Shoes (2005),ESTJ,3 Pdb Votes
Brer Fox,The Adventures of Brer Rabbit,ESTJ,6 Pdb Votes
Captain Esteban Pasquale,The Mark of Zorro (1940),XXXX,1 Pdb Vote
Mattie Ross,True Grit (1969),XXXX,1 Pdb Vote
Euphemia Bouc,Death on the Nile (2022),ESTJ,25 Pdb Votes
Hideto Bando,Crows Zero (2007),ESTJ,11 Pdb Votes
Richard,X+Y / A Brilliant Young Mind (2014),ESTJ,6 Pdb Votes
Cutter,Ghost in the Shell (2017),ESTJ,4 Pdb Votes
Bick Benedict ,Giant (1956),ESTJ,11 Pdb Votes
Stanford Marks,"Legally Blonde 2: Red, White & Blonde",ESTJ,3 Pdb Votes
Grace Rossiter,"Legally Blonde 2: Red, White & Blonde",ESTJ,7 Pdb Votes
Victoria Rudd,"Legally Blonde 2: Red, White & Blonde",ESTJ,3 Pdb Votes
Victor,Bigbug,ESTJ,3 Pdb Votes
Tito Torrisi,Il Burbero (The Gruff),ESTJ,1 Pdb Vote
Joseph “Joey” Conover,STRIVE,ESTJ,8 Pdb Votes
"Olivia ""Liv"" Williams",STRIVE,ESTJ,8 Pdb Votes
Senator Voice,Space Chimps (2008),ESTJ,4 Pdb Votes
Nancy Bloomfield,But I'm a Cheerleader (1999),ESTJ,4 Pdb Votes
Ringmaster,Pinocchio: A True Story (2022),ESTJ,7 Pdb Votes
"""Norma Bates""",Psycho (Franchise),ESTJ,29 Pdb Votes
Jung Yoo-na,Samjin Company English Class,XXXX,1 Pdb Vote
Jocinda,Moonfall (2022),ESTJ,10 Pdb Votes
Senhor Wilson,Bicho de sete cabeças,ESTJ,8 Pdb Votes
Hamza,Al ressalah the message,ESTJ,1 Pdb Vote
Oliver,North Hollywood,ESTJ,1 Pdb Vote
John Sculley,Steve Jobs (2015),ESTJ,5 Pdb Votes
J.W. Harper,Iron Will (1994),ESTJ,5 Pdb Votes
General Edward,Gulliver’s Travels,ESTJ,11 Pdb Votes
Captain. Frank Ramsey,Crimson Tide,ESTJ,10 Pdb Votes
Koschei,The Last Bogatyr (trilogy),ESTJ,13 Pdb Votes
Koron,Zhmurki (2005),ESTJ,7 Pdb Votes
Mikhalych,Zhmurki (2005),ESTJ,4 Pdb Votes
Sonia Teichberg,Taking Woodstock,ESTJ,2 Pdb Votes
Jackie,Meatballs (1979),ESTJ,2 Pdb Votes
Bobby Crockett,Meatballs (1979),ESTJ,2 Pdb Votes
Harika Bal,Benden Ne Olur?,XXXX,1 Pdb Vote
Ruth LaMott,The Royal Treatment,ESTJ,5 Pdb Votes
Krugly,Brat / Brother (1997),ESTJ,13 Pdb Votes
Director Lee Hyeon-Gyun,Seoul Vibe,ESTJ,4 Pdb Votes
Glen McMahon,War Machine,XXXX,1 Pdb Vote
Whit Sterling,Out of the Past (1947),ESTJ,6 Pdb Votes
Aunt Ellie,Saving Mr. Banks (2013),ESTJ,4 Pdb Votes
Baba,Tureckie Problemy,ESTJ,1 Pdb Vote
Mr. Kaysen,"Girl, Interrupted (1999)",ESTJ,3 Pdb Votes
Joanna Stayton,Overboard (original),ESTJ,15 Pdb Votes
Ed Jennings,Brazen (2022),ESTJ,2 Pdb Votes
Mifune,The Matrix Trilogy,ESTJ,8 Pdb Votes
Miranda,Our Idiot Brother (2011),ESTJ,4 Pdb Votes
Hammerson,Shoot 'Em Up (2007),ESTJ,1 Pdb Vote
Muay Lek,Ong Bak: The Thai Warrior,XXXX,1 Pdb Vote
John Witney,View from the Top,ESTJ,4 Pdb Votes
Hunter,Animals United (2010),ESTJ,2 Pdb Votes
Angie,Animals United (2010),ESTJ,4 Pdb Votes
Charles,Animals United (2010),ESTJ,6 Pdb Votes
Douglas,Intervenção: proibido morrer,ESTJ,3 Pdb Votes
Lee,Pass the Ammo (1988),ESTJ,1 Pdb Vote
Claire,Pass the Ammo (1988),ESTJ,1 Pdb Vote
kayla,ballz in yo jaws,ESTJ,2 Pdb Votes
Mrs. Fisher,Enchanted April (1991),ESTJ,10 Pdb Votes
Winston Zeddemore,Ghostbusters,ESTJ,5 Pdb Votes
Spitelout Jorgenson,How to Train Your Dragon (Franchise),ESTJ,6 Pdb Votes
Małgorzata,Listy do M.,XXXX,3 Pdb Votes
Uliana Andreevna Bunsha,Ivan Vasilievich: Back to the Future,ESTJ,5 Pdb Votes
Grunt,Ozzy (2016),ESTJ,11 Pdb Votes
Toy Santa,The Santa Clause (trilogy),ESTJ,2 Pdb Votes
Aunt Figg,Tom and Jerry: The Movie,ESTJ,8 Pdb Votes
Nico,My Life in Ruins (2009),ESTJ,12 Pdb Votes
Georgia Ianakopolis,My Life in Ruins (2009),ESTJ,31 Pdb Votes
Bestia z Północy,Magnaci i Czarodzieje,ESTJ,2 Pdb Votes
Mandalorian Clans,Star Wars,ESTJ,2 Pdb Votes
Mr. Tenant,Don’t Look Up (2021),ESTJ,2 Pdb Votes
Frank Dingle,A Christmas Wish (The Great Rupert),ESTJ,9 Pdb Votes
Mr. Somphong,The Whole Truth (2021),ESTJ,42 Pdb Votes
A-Wax,Menace II Society (1993),XXXX,4 Pdb Votes
Klaus Kickenklober,Sing (Franchise),ESTJ,3 Pdb Votes
Maryam,Iranian Girl,ESTJ,49 Pdb Votes
Glynnis Payne,What a Girl Wants,XXXX,15 Pdb Votes
Simon Doyle,Death on the Nile (2022),ESTJ,5 Pdb Votes
Frank Shirley,National Lampoon's Vacation (1983),ESTJ,6 Pdb Votes
"Marjorie ""Margie"" Nugent",Bernie (2011),ESTJ,4 Pdb Votes
Veronica,7 años,ESTJ,3 Pdb Votes
Mother Vodal,A Boy Called Christmas,ESTJ,1 Pdb Vote
Elnaz maphi,Bache mohandes,ESTJ,1 Pdb Vote
Auntie Gracey,Boy (2010),ENTJ,12 Pdb Votes
Vince Cross,The Unforgivable (2021),ESTJ,7 Pdb Votes
Liz Ingram,The Unforgivable (2021),ESTJ,17 Pdb Votes
Cassie Bodine Klum,Homefront (2013),XXXX,2 Pdb Votes
Commander Burnside,Lightyear (2022),ESTJ,7 Pdb Votes
Sellwood,Lightyear (2022),ESTJ,14 Pdb Votes
General Bertino,Taxi (1998),ESTJ,12 Pdb Votes
Officer Rhodes,Identity (2003),ESTJ,1 Pdb Vote
Lucy,Bird Box (2018),ESTJ,2 Pdb Votes
Enik,Land of the Lost (2009),ESTJ,2 Pdb Votes
Stith,Titan A.E.,ESTJ,16 Pdb Votes
Adelaide Kay,A Song for Christmas,ESTJ,2 Pdb Votes
Elena,Madres paralelas (Parallel Mothers),ESTJ,8 Pdb Votes
Verity,St Trinian’s,ESTJ,7 Pdb Votes
Geoffrey,St Trinian’s,ESTJ,26 Pdb Votes
Miss Topsey,Nanny McPhee and the Big Bang,ESTJ,4 Pdb Votes
Celia Gray,Nanny McPhee and the Big Bang,ESTJ,12 Pdb Votes
Mila 2.0,Monster Family 2,ESTJ,2 Pdb Votes
César Luciani,A prophet (2009),ESTJ,3 Pdb Votes
Oona,Onni von Sopanen (2006),ESTJ,1 Pdb Vote
George Wallace,Selma (2014),ESTJ,1 Pdb Vote
Sister Beech,The Wicker Man (2006),ESTJ,4 Pdb Votes
Ian Cox,Nine Lives,ESTJ,5 Pdb Votes
Carol Vanstone,Office Christmas Party (2016),ESTJ,8 Pdb Votes
Juan,Marshland / La Isla Mínima (2014),ESTJ,1 Pdb Vote
The Warden,Markiplier Cinematic Multiverse,ESTJ,5 Pdb Votes
Dominique,Raising Helen (2004),ESTJ,2 Pdb Votes
Kathy Doyle,8-Bit Christmas,XXXX,4 Pdb Votes
Sam Hollis,"Hush...Hush, Sweet Charlotte (1964)",ESTJ,3 Pdb Votes
Brunette,Exam (2009),ESTJ,34 Pdb Votes
Kikujiro's Wife,Kikujiro (1999),ESTJ,8 Pdb Votes
Nynaeve al’Meara,The Wheel Of Time (2021 TV series),ESTJ,232 Pdb Votes
Clang,Help! (1965),ESTJ,9 Pdb Votes
Grandma Wu,Turning Red (2022),ESTJ,17 Pdb Votes
Gideon Brodess,Harriet (2019),ESTJ,2 Pdb Votes
Bakara,Dofus the Movie: Julith,ESTJ,14 Pdb Votes
Orvos,Sátántangó (1994),ESTJ,15 Pdb Votes
Brad Wesley,Road House (1989),ESTJ,1 Pdb Vote
Elizabeth Clay,Road House (1989),ESTJ,3 Pdb Votes
Francesco,Berberian Sound Studio,ENTJ,48 Pdb Votes
Michael Waits,Troll 2,XXXX,7 Pdb Votes
Michael,"tick, tick...BOOM!",ESTJ,25 Pdb Votes
"Constance ""Connie"" Spano",Independence Day (Franchise),ESTJ,2 Pdb Votes
Chief Grizzly,Hoodwinked! (2005),ESTJ,4 Pdb Votes
Mike Wallace,The Insider (1999),ESTJ,16 Pdb Votes
Raven Shaddock,Streets of Fire,ESTJ,11 Pdb Votes
Billy Fish,Streets of Fire,ESTJ,2 Pdb Votes
Necross,Mune: Guardian of the Moon,ESTJ,2 Pdb Votes
Colonel Bockner,King Solomon's Mines (1985),ESTJ,11 Pdb Votes
Toyoko Takahashi,Shall We Dance? (Shall We ダンス?) (1996),ESTJ,2 Pdb Votes
Trudy Smith,The Harder They Fall (2021),ESTJ,7 Pdb Votes
Mayor Ghoul,Ghosts (1996),ESTJ,4 Pdb Votes
Antoine,Un moment d'égarement,ESTJ,2 Pdb Votes
Mr. Crampton,Christmas Oranges,ESTJ,2 Pdb Votes
Mayor,Ghosts (1996),ESTJ,86 Pdb Votes
Snik,Little Monsters (1989),ESTJ,12 Pdb Votes
George Kellerman,The Out of Towners (1970),XXXX,4 Pdb Votes
Emperor Zurg,Lightyear (2022),XXXX,12 Pdb Votes
Everseer,The Incredibles (Franchise),ESTJ,27 Pdb Votes
Detective Lee,Door Lock ( Do-eo-lak ),ESTJ,9 Pdb Votes
Evillene,The Wiz (1978),ESTJ,24 Pdb Votes
King of Swamp Castle (Herbert's Father),Monty Python and the Holy Grail (1975),ESTJ,8 Pdb Votes
Alice,De Pernas pro Ar (franchise),ESTJ,2 Pdb Votes
Claggart,Seal Team (2021),ESTJ,4 Pdb Votes
Inspector Jean-Pierre Richard,Kiss Of The Dragon,ESTJ,66 Pdb Votes
Jane Grierson,Little Man Tate (1991),ESTJ,1 Pdb Vote
Iwabuchi,The Bad Sleep Well (1960),ESTJ,5 Pdb Votes
Кристина Соколова,Univer. New Dorm,ESTJ,2 Pdb Votes
Lord Manfred Dargis,Garfield: A Tail of Two Kitties,ESTJ,0
Evaristo,I Dream in Another Language (2017),ESTJ,0
Lucrèce Tuvache,The Suicide Shop (2012),XXXX,0
Mishima Tuvache,The Suicide Shop (2012),XXXX,2 Pdb Votes
Pecas,La Leyenda de la Nahuala,ESTJ,4 Pdb Votes
Juan,Bad Education (2004),ESTJ,3 Pdb Votes
Lucia,Women on the Verge of a Nervous Breakdown (1988),ESTJ,2 Pdb Votes
Lucello,The Collector,ESTJ,7 Pdb Votes
Victoria Chase,The Collector,ESTJ,5 Pdb Votes
Warren Kincaid,Chucky,ESTJ,9 Pdb Votes
Claire Sinclaire,Snow Bride,ESTJ,2 Pdb Votes
Xavier Renaud,Black Box (2021),ESTJ,2 Pdb Votes
Olo,Psy,ESTJ,1 Pdb Vote
Inspector Das,Red Notice (2021),ESTJ,47 Pdb Votes
Aaron Joseph-Korey,Halloween (2018 Timeline),ESTJ,1 Pdb Vote
Doris Dubinsky,Der Wixxer,ESTJ,1 Pdb Vote
Pan Chetty,The Internship (2013),ESTJ,2 Pdb Votes
The Creature,Sweetheart (2019),ESTJ,2 Pdb Votes
Polly,The King's Man,ESTJ,11 Pdb Votes
Samantha,Remember Me (2010),ESTJ,15 Pdb Votes
Rebecca,The Banana Splits Movie (2019),ESTJ,12 Pdb Votes
Beth Williams,The Banana Splits Movie (2019),ESTJ,1 Pdb Vote
The Headmistress,Mädchen in Uniform (1931),ESTJ,12 Pdb Votes
Charlotte Mearing,Transformers (Bayverse),ESTJ,12 Pdb Votes
Bruce Brazos,Transformers (Bayverse),ESTJ,2 Pdb Votes
Adrien,Belle du Seigneur,ESTJ,6 Pdb Votes
Laura Bishop,Moonrise Kingdom (2012),ESTJ,11 Pdb Votes
Theodore Galloway,Transformers (Bayverse),ESTJ,16 Pdb Votes
Ron Witwicky,Transformers (Bayverse),ESTJ,21 Pdb Votes
Civa,I magicanti e i 3 elementi,ESTJ,4 Pdb Votes
Gufo Trufo,I magicanti e i 3 elementi,ESTJ,1 Pdb Vote
Barbie (Brooklyn) Roberts,"Barbie: Big City, Big Dreams",ESTJ,2 Pdb Votes
Rostegui,Coven/Akelarre (2021),ESTJ,2 Pdb Votes
Antagos,I roteò e la magia dello specchio,ESTJ,1 Pdb Vote
Malascen,I roteò e la magia dello specchio,ESTJ,2 Pdb Votes
Cicà,I roteò e la magia dello specchio,ESTJ,4 Pdb Votes
Mortizza,Gli Animotosi nella Terra di Nondove,ESTJ,52 Pdb Votes
Miss Inch,The Parent Trap (1961),ESTJ,6 Pdb Votes
Ellie Linton,"Tomorrow, When the War Began",ESTJ,1 Pdb Vote
Father Vodol,A Boy Called Christmas,ESTJ,39 Pdb Votes
Mother Something,A Boy Called Christmas,ESTJ,3 Pdb Votes
Aunt Carlotta,A Boy Called Christmas,ESTJ,7 Pdb Votes
Bernardo Villalobos,CODA (2021),ESTJ,3 Pdb Votes
King James ll,The Man Who Laughs (1928),ESTJ,13 Pdb Votes
Raoul,The party (La Boom),ESTJ,37 Pdb Votes
Ivory Cedar,My Little Pony: A New Generation (2021),ESTJ,4 Pdb Votes
Arturo Silva,Mi obra maestra (2018),ESTJ,2 Pdb Votes
Don Pedro,The Holy Innocents / Los Santos Inocentes (1984),XXXX,3 Pdb Votes
Sonny,The Trap,ISTJ,1 Pdb Vote
Susan Stewart,The Servant (1963),ESTJ,2 Pdb Votes
Valentina,Confissões De Uma Garota Excluída (2021),ESTJ,1 Pdb Vote
Steve Minh,RoboCop,ESTJ,17 Pdb Votes
Ben Weeks,The Normal Heart,ESTJ,5 Pdb Votes
Alessia,Come tu mi vuoi,ESTJ,5 Pdb Votes
Mrs. Bourgès,Eiffel (2021),ESTJ,5 Pdb Votes
Félix Grandet,Eugénie Grandet (2021),ESTJ,6 Pdb Votes
School Principal, Sun Children,ESTJ,1 Pdb Vote
Marisia von Richthofen,O Menino que Matou Meus Pais / A Menina que Matou os Pais (2021),ESTJ,6 Pdb Votes
Big Dave,The Man Who Wasn't There,ESTJ,4 Pdb Votes
Sheryll,Diários de Intercâmbio (2021),ESTJ,1 Pdb Vote
John Bellew,Passing (2021),XXXX,1 Pdb Vote
Yeliz,Görümce,ESTJ,31 Pdb Votes
Gabriella,RUNT (2021),ESTJ,8 Pdb Votes
Rayford Steele,Left Behind (2014),ESTJ,18 Pdb Votes
Batukshankar Upadhyay,Bhool Bhulaiyaa (2009),ESTJ,5 Pdb Votes
Polly Plummer,The Chronicles of Narnia (Film Trilogy),ESTJ,21 Pdb Votes
Lana,The Maze Runner (Film Trilogy),ESTJ,35 Pdb Votes
Baroness' Dalmatians,Cruella (2021),ESTJ,2 Pdb Votes
Mr Levy,SLC Punk! (1998),ESTJ,4 Pdb Votes
Natacha (The Witch),Nightbooks (2021),ESTJ,14 Pdb Votes
Yukio Tonegawa,Kaiji2: The Game of Reclaiming Life,ESTJ,1 Pdb Vote
Galya,The Irony of Fate,ESTJ,1 Pdb Vote
Ippolit Georgievich,The Irony of Fate,ESTJ,24 Pdb Votes
Hilmi,Kolonya Cumhuriyeti,ESTJ,3 Pdb Votes
Patrick Bates,Cruel Intentions 3 (2004),XXXX,5 Pdb Votes
Deli Bedri,Hababam Sınıfı Üç Buçuk,ESTJ,1 Pdb Vote
Julia Seton,Holiday (1938),XXXX,1 Pdb Vote
Slim Sherman,Laramie,ESTJ,3 Pdb Votes
Regina Moss,Malignant (2021),ESTJ,4 Pdb Votes
Nathan,Gunpowder Milkshake,ESTJ,5 Pdb Votes
Daniel,28 Days (2000),ESTJ,4 Pdb Votes
Principal Turner,The Ron Clark Story,XXXX,5 Pdb Votes
Alma “Abuela” Madrigal,Disney's Encanto,ESTJ,6 Pdb Votes
Mrs. Sanchez,Shark Tale (2004),XXXX,11 Pdb Votes
Wink,Beasts of The Southern Wild,ESTJ,8 Pdb Votes
Danny,Role models!,ESTJ,3 Pdb Votes
Seu Heitor,Baixio das Bestas,ESTJ,2 Pdb Votes
Cindy,Untamed Heart (1993),ESTJ,21 Pdb Votes
Bryan Bonifacio,Seven Sundays,XXXX,2 Pdb Votes
Mauricio,Amores Perros / Love's a Bitch (2000),ESTJ,17 Pdb Votes
Miss Brixil,Level 16,ESTJ,1 Pdb Vote
Lucky Day,¡Three Amigos! (1986),ESTJ,3 Pdb Votes
Rachel Constantine,Contact (1997),ESTJ,2 Pdb Votes
Black Mask,CATWOMAN: HAUNTED (2021),ESTJ,5 Pdb Votes
Senator Patrick Geary,The Godfather (1972),ESTJ,1 Pdb Vote
Dora,The Moth Diaries (2011),XXXX,20 Pdb Votes
Yavşak Müdür,Recep İvedik Trilogy,ESTJ,0
Ms. Barret,Lean on Me (1989),ESTJ,0
Nathan,Every Day (2018),XXXX,0
Vivian,The Kissing Booth (Film Trilogy),ESTJ,0
Red Beaulieu,The Waterboy (1998),ESTJ,0
Quint,Black Moon Rising (1986),ESTJ,0
Mr Krupp,Captain Underpants (movie),ESTJ,0
Comte de Reynaud,Chocolat (2000),ESTJ,32 Pdb Votes
Bishop of Aquila,Lady Hawke (1985),ESTJ,3 Pdb Votes
George Clements,SAS: Red Notice (2021),ESTJ,1 Pdb Vote
Sax,Alvin And The Chipmunks (2007),ESTJ,3 Pdb Votes
Hector Dixon,Wild Target,ESTJ,4 Pdb Votes
Marty Berger,Fade to Black,ESTJ,1 Pdb Vote
Joe's Mother,Nymphomaniac (2013),XXXX,1 Pdb Vote
Becky,Vivo (2021),ESTJ,26 Pdb Votes
Włodzimierz Daleniecki,Noce i Dnie (1975),ESTJ,3 Pdb Votes
Tara James,Chrissa Stands Strong (2009),ESTJ,19 Pdb Votes
Reaching The West Of Reaches,The Backstroke of the West,ESTJ,3 Pdb Votes
Stuart Ullman,The Shining (1980),ESTJ,24 Pdb Votes
Mr. Grits,Sausage Party (2016),ESTJ,20 Pdb Votes
Yuyuka Nekota,Daytime Shooting Star (2017),XXXX,4 Pdb Votes
Susie,Ruby Sparks,ESTJ,2 Pdb Votes
Adam,Time Is Up,ESTJ,1 Pdb Vote
Grace Miller,Fear Street (Franchise),ESTJ,9 Pdb Votes
Angie Garza,Spiral : From The Book Of Saw,ESTJ,4 Pdb Votes
The Producer,Fierce (2020),ESTJ,7 Pdb Votes
Deglan,The Witcher: Nightmare of the Wolf (2021),ESTJ,10 Pdb Votes
Kasper Gutman,The Maltese Falcon (1941),ESTJ,3 Pdb Votes
Lexie Coop,Where the Heart Is (2000),ESTJ,4 Pdb Votes
Ranger,Free Birds (2013),ESTJ,2 Pdb Votes
Lucille,Mystery men (1999),ESTJ,8 Pdb Votes
Warren Vandergel,White Chicks (2004),ESTJ,2 Pdb Votes
Chewing Gum,The Thieves,ESTJ,12 Pdb Votes
The Agent,Bolt (2008),ESTJ,5 Pdb Votes
Comrade Saakhov,"Kidnapping, Caucasian Style (1967)",XXXX,8 Pdb Votes
Gregory Cerva,The Stronghold,ESTJ,13 Pdb Votes
Emma,Red Soil,ESTJ,8 Pdb Votes
Slimane Hamadi,Red Soil,ESTJ,2 Pdb Votes
André Choulans,My Father's Stories,ESTJ,13 Pdb Votes
Eunice Burns,"What's Up, Doc?",ESTJ,1 Pdb Vote
Huevo General,Una Película de Huevos,ESTJ,6 Pdb Votes
Ms. Daphne,K-12 (2019),ESTJ,3 Pdb Votes
Akino Matsuki,Okkos Inn,ESTJ,11 Pdb Votes
Valérie,Starbuck (2011),ESTJ,9 Pdb Votes
Rabbit,Christopher Robin (2018),ESTJ,1 Pdb Vote
Bookstore Guy,Stay (2005),ESTJ,41 Pdb Votes
Stepmother,Cinderella (1989),ESTJ,11 Pdb Votes
Pakize İvedik,Recep İvedik Trilogy,ESTJ,8 Pdb Votes
Barbara Pierce,Chucky,ESTJ,6 Pdb Votes
Dave,Couples Retreat,ESTJ,1 Pdb Vote
Felicity,Holidate,ESTJ,1 Pdb Vote
Frank (Frankie),Trainspotting (1996),ESTJ,3 Pdb Votes
Kharita Ignatievna,Cruel romance (1984),ESTJ,5 Pdb Votes
Sylvia Hilliard,Return to the Blue Lagoon (1991),ESTJ,28 Pdb Votes
Archduchess Sophie,Sissi (Trilogy),ESTJ,8 Pdb Votes
Jack's Mother,Into the Woods (2014),ESTJ,16 Pdb Votes
Rear Admiral,Top Gun Series,ESTJ,8 Pdb Votes
"Cdr. Tom ""Stinger"" Jordan",Top Gun Series,ESTJ,8 Pdb Votes
Cody Newton,Barney's Great Adventure (1998),ESTJ,8 Pdb Votes
Peter,Nosotros los nobles,ESTJ,2 Pdb Votes
Summer Wheatley,Napoleon Dynamite (2004),XXXX,2 Pdb Votes
Patty Fenn,Money Monster (2016),ESTJ,23 Pdb Votes
Mr. Dietrichson,Double Indemnity (1944),ESTJ,2 Pdb Votes
Police Officer,The Idle Mind,ESTJ,5 Pdb Votes
Mother,The Idle Mind,ESTJ,2 Pdb Votes
Sarah,The Idle Mind,ESTJ,2 Pdb Votes
Paul Vitti,Analyze This,ESTJ,96 Pdb Votes
Boris,Moscow on the Hudson,ESTJ,3 Pdb Votes
Red Leary,Thunderbolt and Lightfoot,XXXX,14 Pdb Votes
Warden,White Lightning (1973),ESTJ,2 Pdb Votes
Sheriff J.C. Connors,White Lightning (1973),ESTJ,1 Pdb Vote
Ronal,Avatar (Franchise),ESTJ,2 Pdb Votes
Princess Teegra,Fire and Ice (1983),ESTJ,6 Pdb Votes
Daniel Riddick,San Andreas (2015),ESTJ,8 Pdb Votes
Miss Giraud,Moderato Cantabile (Seven Days... Seven Nights),ESTJ,14 Pdb Votes
Khan Sahib,Tiyaan (2017),ESTJ,5 Pdb Votes
SkekNa the Slave-Master,The Dark Crystal (1982),ESTJ,1 Pdb Vote
Bomi Bulsara,Bohemian Rhapsody (2018),ESTJ,43 Pdb Votes
Luigi Vampa,The Count of Monte Cristo (2002),ESTJ,14 Pdb Votes
Aunt Sarah,Lady and the Tramp (1955),ESTJ,3 Pdb Votes
Inspector Kishore Rawat,Haseen Dilruba,ESTJ,12 Pdb Votes
Loretta,Think Like a Man (2012),ESTJ,10 Pdb Votes
Clara Romano,fiatlux,ESTJ,2 Pdb Votes
Jessica Miles Torres,He's All That (2021),ESTJ,10 Pdb Votes
Steve,The Cabin in the Woods (2012),ESTJ,8 Pdb Votes
Veteran,Ko to tamo peva,ESTJ,3 Pdb Votes
Germanophile,Ko to tamo peva,ESTJ,1 Pdb Vote
Mr. Krstic,Ko to tamo peva,XXXX,3 Pdb Votes
Donald Thompson,A Nightmare on Elm Street (Franchise),XXXX,8 Pdb Votes
Dr. Benjamin Salt,Stonehearst Asylum (2014),ESTJ,12 Pdb Votes
The Sherriff of Rottingham (Mervin),Robin Hood: Men in Tights,ESTJ,5 Pdb Votes
Cheyenne,The Final Destination (2009),ESTJ,2 Pdb Votes
Richard,Brain On Fire (2016),ESFJ,15 Pdb Votes
Colonel Ulenga,Murder Mystery (2019),ESTJ,2 Pdb Votes
Night,Day and Night (2010),XXXX,6 Pdb Votes
The Headless Horseman,Disney's The Legend of Sleepy Hollow,ESTJ,1 Pdb Vote
William,Final Girl,ESTJ,3 Pdb Votes
Bruce,Haunter (2013),ESTJ,8 Pdb Votes
Cindy,The Strangers,ESTJ,4 Pdb Votes
